time,seconds_elapsed,z,y,x
1681506794897010400,34.53801049804687,-2.4829765066742895,4.719212879708409,7.945274529084563
1681506794907028500,34.548028564453126,-2.4495851092040537,5.010423438715934,8.351568095821142
1681506794917045200,34.558045166015624,-2.6860125231444836,5.120552038908005,8.542116386640071
1681506794927063600,34.5680634765625,-2.8296716370165345,5.498057902577519,8.813277844831347
1681506794937081300,34.578081298828124,-3.0505332330346104,5.868798509895801,8.874663164642453
1681506794947098400,34.588098388671874,-2.937558011239767,6.458094774377345,9.336140273940563
1681506794957116400,34.59811645507813,-2.910990322309732,7.323353175330162,9.612342064386606
1681506794967133200,34.60813330078125,-2.702342895698547,7.8995748541831965,9.762441440439224
1681506794977151500,34.6181513671875,-2.3511808490753174,8.759730379039048,9.482608015492557
1681506794987168300,34.62816821289063,-2.264334924793243,9.110417793887853,9.153432759749888
1681506794997186300,34.638186279296875,-2.178615958714485,9.453890455052257,8.666803089016675
1681506795007203300,34.648203369140624,-2.2283096716880797,9.663436291807889,8.111200419822335
1681506795017221400,34.65822143554688,-2.32116798812747,9.58694926445484,7.687159014949202
1681506795027238400,34.66823828125,-2.431832010370493,9.29269276188016,7.523605114039778
1681506795037256200,34.67825610351562,-2.828626511877775,8.61841636698842,7.414776490530371
1681506795047273500,34.6882734375,-3.3656080672323703,7.831238400059938,7.211536475920677
1681506795057291300,34.698291259765625,-3.8322611178636548,7.2765733039766545,6.566911707448959
1681506795067312600,34.70831274414063,-3.9186090294957157,6.635431116923689,5.539834266555309
1681506795077331000,34.7183310546875,-3.579442541092634,6.027020986649394,4.361546273496747
1681506795087348700,34.7283486328125,-2.9576655642449854,5.478105832394958,3.2145009754419327
1681506795097365500,34.738365478515625,-2.150728419357538,4.999568867224455,1.950052117756009
1681506795107383800,34.7483837890625,-1.0289794751226902,4.4691228511184455,0.8039467308998107
1681506795117400600,34.75840063476563,-0.044271687924861906,3.8788404982089992,-0.17827859183251857
1681506795127419000,34.7684189453125,0.6857073049664497,3.612286826074123,-0.7977636583507061
1681506795137435600,34.778435546875,1.182856031626463,3.2182927689403296,-1.271035250338912
1681506795147453700,34.78845361328125,1.4729764573097228,2.687401347154379,-1.3438386207431554
1681506795157470700,34.798470703125,1.437326467257738,2.3740227954804896,-1.0217886868357657
1681506795167488800,34.80848876953125,1.321265554407239,2.134115138208866,-0.5770055227071047
1681506795177505800,34.818505859375,1.1799398519188165,2.0271587383121252,-0.14540040458142756
1681506795187523800,34.82852392578125,0.9342817413616925,1.8696394413918256,-0.013365093007683753
1681506795197540900,34.838540771484375,0.7095324171900749,1.54771225708127,-0.12877835560441017
1681506795207558700,34.84855859375,0.6481267121780664,1.283810560759902,-0.23822481875121593
1681506795217575700,34.85857568359375,0.5286095213938504,0.9689753805369138,-0.5350526331186294
1681506795227593700,34.86859375,0.415834717541933,0.6082148999631405,-1.0247411069005727
1681506795237611800,34.87861181640625,0.17231537257917223,0.24998715273737906,-1.6392220815211533
1681506795247628800,34.88862890625,0.05436645402498543,-0.07258475921750068,-2.325633735364675
1681506795257646800,34.89864672851562,0.1981270555101335,-0.42011341777443884,-3.064769263657927
1681506795267663600,34.90866357421875,0.6054904434353113,-0.6609224077999591,-3.623855975575745
1681506795277682000,34.918681884765626,1.2406785443894564,-0.9961538948416709,-4.237272828096151
1681506795287698700,34.92869873046875,1.619048039150983,-1.1724801835626364,-4.567964333620667
1681506795297716700,34.938716796875,1.9213341189242898,-1.2357470793366432,-4.749215803784132
1681506795307733800,34.94873364257813,2.0696797831773757,-1.4561311209708452,-4.8626297092571855
1681506795317751600,34.95875146484375,2.1214356893777846,-1.5751520526707172,-4.972355281606316
1681506795327768800,34.96876879882812,2.031429255238175,-1.6779560090631245,-5.278579869872331
1681506795337786600,34.97878662109375,1.6919113230489193,-1.8877882615447044,-5.553079532575607
1681506795347804000,34.988803955078126,1.240610155328363,-1.9828712682962417,-5.80440231783092
1681506795357821700,34.99882177734375,0.6904372560977935,-2.103537629115581,-6.040845513862371
1681506795367839700,35.00883984375,0.1471896260857582,-2.1646090606719253,-6.286383285975456
1681506795377856800,35.01885668945312,-0.28238705495223404,-2.259124496668577,-6.432437770551442
1681506795387874800,35.02887475585938,-0.612341039982438,-2.2268793466240164,-6.696302641993761
1681506795397891800,35.03889184570313,-0.8512713766545057,-2.1831366510093213,-6.991997068417072
1681506795407909600,35.04890966796875,-1.096882798525691,-2.013450530955195,-7.398475344070792
1681506795417927000,35.05892700195312,-1.2442863596230744,-1.874470514810085,-7.770550999385118
1681506795427944700,35.06894482421875,-1.3941932818435132,-1.8375778312206268,-8.185811131909489
1681506795437961700,35.078961669921874,-1.4331868832349777,-1.746495876803994,-8.718110082405804
1681506795447979800,35.08897973632813,-1.3967828599452972,-1.6010025332421063,-9.31219767281711
1681506795457996800,35.09899682617188,-1.493819338852167,-1.5042659140646457,-9.890028540432452
1681506795468014600,35.1090146484375,-1.3767518793076277,-1.676865875738859,-10.177571224582195
1681506795478031600,35.11903149414063,-1.2944424294114112,-1.293808807682991,-10.496715500175952
1681506795488049700,35.129049560546875,-1.6111200226306914,-1.0455571004360913,-10.951049167460203
1681506795498067700,35.13906762695313,-1.3349540341503918,-0.8029144652426242,-11.3198392252326
1681506795508084700,35.14908471679688,-1.6324463037759065,-0.17712825275361538,-11.334709462106227
1681506795518102500,35.1591025390625,-1.7950779752738772,0.11684183409512042,-11.273514696431159
1681506795528119800,35.169119873046874,-1.853576341471821,0.4976075763434171,-11.305717176377772
1681506795538137600,35.1791376953125,-1.7824575631536543,0.957908043077588,-11.243721615713834
1681506795548155000,35.18915478515625,-1.830888708845526,1.473506034141779,-11.366346124863624
1681506795558172700,35.19917260742187,-1.825307547712326,1.5669284142047166,-11.257766507679223
1681506795568189700,35.20918969726562,-2.0305133094370365,1.477735634535551,-11.170215649998188
1681506795578207700,35.219207763671875,-2.0895634642988443,1.0827174950510263,-11.15667110877037
1681506795588224800,35.229224853515625,-1.942920366179943,0.8851496808588504,-10.862520989179611
1681506795598242800,35.23924291992188,-1.9183458968937397,0.7707967409700155,-10.298976421070098
1681506795608259600,35.249259521484376,-1.9323516258925197,0.9096347182959318,-9.607495793399215
1681506795618278000,35.25927783203125,-1.9392384627968071,1.4389128596663474,-8.8377248883456
1681506795628295700,35.269295654296876,-1.984078159867972,1.964766871806979,-8.054149329823256
1681506795638312700,35.279312744140626,-1.9576039944402872,2.418803017449379,-7.437554724049567
1681506795648330800,35.28933081054687,-1.8343875107467174,2.77930630839169,-6.921716494488716
1681506795658347800,35.29934765625,-1.7130530414074658,3.0880279741704464,-6.265625744628906
1681506795668365800,35.30936572265625,-1.5334313644029198,3.3934634578853844,-5.532230805814266
1681506795678382600,35.31938256835937,-1.4063380392760036,3.4830788468807934,-4.795875263628363
1681506795688400600,35.329400634765626,-1.4876016333810984,3.440100705897808,-4.143721560956537
1681506795698417700,35.339417724609376,-1.6972933083482085,3.341633901926875,-3.452898520411551
1681506795708435700,35.34943579101562,-2.042722948799282,3.188089938378334,-2.774126275405288
1681506795718452700,35.35945263671875,-2.3219991782546043,3.087743312010169,-2.033331873989105
1681506795728470800,35.369470703125,-2.6094834102153777,3.0422517269015312,-1.290613811033964
1681506795738488600,35.37948852539063,-2.8192835139930246,3.087296737286448,-0.5013683901816606
1681506795748505900,35.389505859375,-3.067466247656941,3.055167322576046,0.3073562226444483
1681506795758523600,35.39952368164062,-3.2840678481429815,2.9609108297765254,0.981032313555479
1681506795768540700,35.40954077148437,-3.0587451810628172,2.96077112904489,1.5059364776253699
1681506795778558700,35.41955883789063,-2.844610262951255,3.0313048009514807,2.004636525380611
1681506795788575700,35.42957568359375,-2.750327466666698,3.0852894891172644,2.481496497249603
1681506795798593800,35.43959375,-2.4240017551362514,3.2379157532989975,2.841469042316079
1681506795808610600,35.44961059570313,-2.285169038507342,3.4774300273388623,3.269025761833787
1681506795818628900,35.45962890625,-2.4159803612440824,3.6186481777995825,3.614806699940562
1681506795828645600,35.469645751953124,-2.386390109622478,3.698741705211997,3.950545551982522
1681506795838664000,35.47966381835938,-2.4003806410521267,3.7869869748979803,4.2047395087599755
1681506795848681700,35.489681640625,-2.2220710695594548,3.863771523892879,4.433228530916572
